2021-02-02 08:29:32 [scrapy.utils.log] INFO: Scrapy 2.4.1 started (bot: school_scraper)
2021-02-02 08:29:32 [scrapy.utils.log] INFO: Versions: lxml 4.6.2.0, libxml2 2.9.10, cssselect 1.1.0, parsel 1.6.0, w3lib 1.22.0, Twisted 20.3.0, Python 3.9.1 (default, Dec  8 2020, 07:51:42) - [GCC 10.2.0], pyOpenSSL 20.0.1 (OpenSSL 1.1.1i  8 Dec 2020), cryptography 3.3.1, Platform Linux-4.19.128-microsoft-standard-x86_64-with-glibc2.31
2021-02-02 08:29:32 [scrapy.utils.log] DEBUG: Using reactor: twisted.internet.epollreactor.EPollReactor
2021-02-02 08:29:32 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'school_scraper',
 'LOG_FILE': 'logs/school_scraper/get_kv/aa8e50fe650211eba4c100155d31bcd3.log',
 'NEWSPIDER_MODULE': 'school_scraper.spiders',
 'SPIDER_MODULES': ['school_scraper.spiders']}
2021-02-02 08:29:32 [scrapy.extensions.telnet] INFO: Telnet Password: bca00176fc340a4c
2021-02-02 08:29:32 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2021-02-02 08:29:32 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2021-02-02 08:29:32 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2021-02-02 08:29:32 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2021-02-02 08:29:32 [scrapy.core.engine] INFO: Spider opened
2021-02-02 08:29:32 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2021-02-02 08:29:32 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/hyperlink-policy-0> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/school-initiatives-students/miscellaneous> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/school-academic-activities/art-culture> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/school-initiatives-students/helpdesk> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/grievance> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-initiatives-students/promotion-language> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/school-initiatives-students/promotion-language> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/school-tender> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:30:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-initiatives-students/helpdesk> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-initiatives-students/pustakophaar> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-initiatives-students/gender-sensitization> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/school-initiatives-students/pustakophaar> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-initiatives-students/celebrationsall> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-initiatives-students/student-empowerment-programme> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-initiatives-students/scientist-making> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-initiatives-students/learning-fun> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-academic-activities/youth-parliament> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/privacy-policy-3> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/terms-conditions-1086> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/hyperlink-policy-0> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-academic-activities/art-culture> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/grievance> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-academic-activities/vidyalaya-patrikanewsletter> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/disclaimer-4> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-initiatives-students/miscellaneous> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-academic-activities/students-council> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-academic-activities/education-incursion> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-tender> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-initiatives-students/promotion-language> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/school-initiatives-students/pustakophaar> (referer: https://etah.kvs.ac.in)
2021-02-02 08:30:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/school-initiatives-students/celebrationsall> (referer: https://etah.kvs.ac.in)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-initiatives-students/pustakophaar> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/school-initiatives-students/gender-sensitization> (referer: https://etah.kvs.ac.in)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/school-initiatives-students/scientist-making> (referer: https://etah.kvs.ac.in)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/school-initiatives-students/student-empowerment-programme> (referer: https://etah.kvs.ac.in)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-initiatives-students/helpdesk> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/school-initiatives-students/learning-fun> (referer: https://etah.kvs.ac.in)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/privacy-policy-3> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/terms-conditions-1086> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/hyperlink-policy-0> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/grievance> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-tender> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/disclaimer-4> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/feedback-form> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:30:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/miscellaneous> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/promotion-language> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/pustakophaar> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/helpdesk> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/celebrationsall> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/terms-conditions-1086> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/student-empowerment-programme> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/privacy-policy-3> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/disclaimer-4> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/scientist-making> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/hyperlink-policy-0> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/gender-sensitization> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-academic-activities/youth-parliament> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-tender> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/grievance> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-initiatives-students/learning-fun> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/miscellaneous> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-academic-activities/art-culture> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/pustakophaar> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/helpdesk> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/celebrationsall> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-initiatives-students/student-empowerment-programme> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/gender-sensitization> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/promotion-language> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-initiatives-students/scientist-making> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-initiatives-students/learning-fun> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/student-empowerment-programme> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-academic-activities/youth-parliament> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/scientist-making> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-academic-activities/art-culture> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-academic-activities/vidyalaya-patrikanewsletter> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-initiatives-students/learning-fun> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-academic-activities/students-council> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-academic-activities/youth-parliament> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-academic-activities/art-culture> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-academic-activities/education-incursion> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-academic-activities/co-curricular-activities> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-academic-activities/scout-guide-ncc> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-academic-activities/sports> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/feedback-form> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-strengthening-vidyalayas/bala-initiatives> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-strengthening-vidyalayas/modernisation-labs> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-academic-activities/vidyalaya-patrikanewsletter> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-academic-activities/students-council> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-strengthening-vidyalayas/library-e-granthalaya> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-academic-activities/art-culture> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-academic-activities/co-curricular-activities> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-academic-activities/education-incursion> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/modernisation-labs> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-academic-activities/scout-guide-ncc> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-strengthening-vidyalayas/sop-ndma> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-academic-activities/sports> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-strengthening-vidyalayas/harit-vidyalayaswachh-vidyalaya> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-academic-activities/education-incursion> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-academic-activities/students-council> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-academic-activities/co-curricular-activities> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-strengthening-vidyalayas/modernisation-labs> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-academic-activities/scout-guide-ncc> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-academic-activities/sports> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/harit-vidyalayaswachh-vidyalaya> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/ict-initiatives> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-strengthening-vidyalayas/library-e-granthalaya> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/atal-tinkering-lab> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/digital-language-labs> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/sop-ndma> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/bala-initiatives> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/infrastructure> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-strengthening-vidyalayas/library-e-granthalaya> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-strengthening-vidyalayas/sop-ndma> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/privacy-policy-3> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-strengthening-vidyalayas/bala-initiatives> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/school-initiatives-students/miscellaneous> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-strengthening-vidyalayas/infrastructure> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/terms-conditions-1086> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/hyperlink-policy-0> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/grievance> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/school-tender> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-strengthening-vidyalayas/harit-vidyalayaswachh-vidyalaya> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/disclaimer-4> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/school-academics-overview/student-e-diary> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:30:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/school-initiatives-students/scientist-making> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:30:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/school-initiatives-students/promotion-language> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/school-initiatives-students/helpdesk> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/school-initiatives-students/pustakophaar> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:30:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/school-academic-activities/art-culture> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:30:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/school-initiatives-students/student-empowerment-programme> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:30:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/school-academic-activities/students-council> (referer: https://afschandinagar.kvs.ac.in/)
